Match ID,Date,Venue,Bat First,Bat Second,Innings,Over,Ball,Batter,Non Striker,Bowler,Batter Runs,Extra Runs,Runs From Ball,Extra Type,Wicket,Method,Player Out,Innings Runs,Innings Wickets,Target Score,Balls Remaining,Winner,Valid Ball
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,1,1,G Gambhir,JH Kallis,Z Khan,0,0,0,[],0,,,0,0,164,119,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,1,2,G Gambhir,JH Kallis,Z Khan,0,0,0,[],0,,,0,0,164,118,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,1,3,G Gambhir,JH Kallis,Z Khan,0,0,0,[],0,,,0,0,164,117,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,1,4,G Gambhir,JH Kallis,Z Khan,0,0,0,[],0,,,0,0,164,116,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,1,5,G Gambhir,JH Kallis,Z Khan,0,0,0,[],0,,,0,0,164,115,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,1,6,G Gambhir,JH Kallis,Z Khan,0,1,1,['wides'],0,,,1,0,164,115,Kolkata Knight Riders,0
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,1,6,G Gambhir,JH Kallis,Z Khan,0,0,0,[],0,,,1,0,164,114,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,2,1,JH Kallis,G Gambhir,SL Malinga,2,0,2,[],0,,,3,0,164,113,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,2,2,JH Kallis,G Gambhir,SL Malinga,1,0,1,[],0,,,4,0,164,112,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,2,3,G Gambhir,JH Kallis,SL Malinga,0,0,0,[],0,,,4,0,164,111,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,2,4,G Gambhir,JH Kallis,SL Malinga,0,0,0,[],1,bowled,G Gambhir,4,1,164,110,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,2,5,MK Pandey,JH Kallis,SL Malinga,0,0,0,[],0,,,4,1,164,109,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,2,6,MK Pandey,JH Kallis,SL Malinga,1,0,1,[],0,,,5,1,164,108,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,3,1,MK Pandey,JH Kallis,Z Khan,0,0,0,[],0,,,5,1,164,107,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,3,2,MK Pandey,JH Kallis,Z Khan,0,0,0,[],0,,,5,1,164,106,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,3,3,MK Pandey,JH Kallis,Z Khan,1,0,1,[],0,,,6,1,164,105,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,3,4,JH Kallis,MK Pandey,Z Khan,1,0,1,[],0,,,7,1,164,104,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,3,5,MK Pandey,JH Kallis,Z Khan,2,0,2,[],0,,,9,1,164,103,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,3,6,MK Pandey,JH Kallis,Z Khan,1,0,1,[],0,,,10,1,164,102,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,4,1,MK Pandey,JH Kallis,CJ Anderson,0,0,0,[],0,,,10,1,164,101,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,4,2,MK Pandey,JH Kallis,CJ Anderson,0,0,0,[],0,,,10,1,164,100,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,4,3,MK Pandey,JH Kallis,CJ Anderson,0,0,0,[],0,,,10,1,164,99,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,4,4,MK Pandey,JH Kallis,CJ Anderson,4,0,4,[],0,,,14,1,164,98,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,4,5,MK Pandey,JH Kallis,CJ Anderson,6,0,6,[],0,,,20,1,164,97,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,4,6,MK Pandey,JH Kallis,CJ Anderson,0,0,0,[],0,,,20,1,164,96,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,5,1,JH Kallis,MK Pandey,Z Khan,1,0,1,[],0,,,21,1,164,95,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,5,2,MK Pandey,JH Kallis,Z Khan,2,0,2,[],0,,,23,1,164,94,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,5,3,MK Pandey,JH Kallis,Z Khan,0,0,0,[],0,,,23,1,164,93,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,5,4,MK Pandey,JH Kallis,Z Khan,0,1,1,['wides'],0,,,24,1,164,93,Kolkata Knight Riders,0
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,5,4,MK Pandey,JH Kallis,Z Khan,1,0,1,[],0,,,25,1,164,92,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,5,5,JH Kallis,MK Pandey,Z Khan,1,0,1,[],0,,,26,1,164,91,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,5,6,MK Pandey,JH Kallis,Z Khan,0,1,1,['wides'],0,,,27,1,164,91,Kolkata Knight Riders,0
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,5,6,MK Pandey,JH Kallis,Z Khan,1,0,1,[],0,,,28,1,164,90,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,6,1,MK Pandey,JH Kallis,PP Ojha,1,0,1,[],0,,,29,1,164,89,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,6,2,JH Kallis,MK Pandey,PP Ojha,1,0,1,[],0,,,30,1,164,88,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,6,3,MK Pandey,JH Kallis,PP Ojha,0,0,0,[],0,,,30,1,164,87,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,6,4,MK Pandey,JH Kallis,PP Ojha,0,0,0,[],0,,,30,1,164,86,Kolkata Knight Riders,1
729279,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,1,6,5,MK Pandey,JH Kallis,PP Ojha,1,0,1,[],0,,,31,1,164,85,Kolkata Knight Riders,1
