Match ID,Date,Venue,Bat First,Bat Second,Innings,Over,Ball,Batter,Non Striker,Bowler,Batter Runs,Extra Runs,Runs From Ball,Extra Type,Wicket,Method,Player Out,Innings Runs,Innings Wickets,Target Score,Balls Remaining,Winner,Valid Ball
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,1,1,UBT Chand,DA Warner,B Lee,0,0,0,[],1,bowled,UBT Chand,0,1,129,119,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,1,2,DPMD Jayawardene,DA Warner,B Lee,4,0,4,[],0,,,4,1,129,118,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,1,3,DPMD Jayawardene,DA Warner,B Lee,0,1,1,['byes'],0,,,5,1,129,117,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,1,4,DA Warner,DPMD Jayawardene,B Lee,0,0,0,[],0,,,5,1,129,116,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,1,5,DA Warner,DPMD Jayawardene,B Lee,0,0,0,[],0,,,5,1,129,115,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,1,6,DA Warner,DPMD Jayawardene,B Lee,4,0,4,[],0,,,9,1,129,114,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,2,1,DPMD Jayawardene,DA Warner,JH Kallis,0,0,0,[],0,,,9,1,129,113,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,2,2,DPMD Jayawardene,DA Warner,JH Kallis,0,1,1,['wides'],0,,,10,1,129,113,Kolkata Knight Riders,0
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,2,2,DPMD Jayawardene,DA Warner,JH Kallis,1,0,1,[],0,,,11,1,129,112,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,2,3,DA Warner,DPMD Jayawardene,JH Kallis,0,1,1,['wides'],0,,,12,1,129,112,Kolkata Knight Riders,0
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,2,3,DA Warner,DPMD Jayawardene,JH Kallis,0,0,0,[],0,,,12,1,129,111,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,2,4,DA Warner,DPMD Jayawardene,JH Kallis,0,0,0,[],0,,,12,1,129,110,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,2,5,DA Warner,DPMD Jayawardene,JH Kallis,4,0,4,[],0,,,16,1,129,109,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,2,6,DA Warner,DPMD Jayawardene,JH Kallis,1,0,1,[],0,,,17,1,129,108,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,3,1,DA Warner,DPMD Jayawardene,B Lee,2,0,2,[],0,,,19,1,129,107,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,3,2,DA Warner,DPMD Jayawardene,B Lee,0,0,0,[],0,,,19,1,129,106,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,3,3,DA Warner,DPMD Jayawardene,B Lee,1,0,1,[],0,,,20,1,129,105,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,3,4,DPMD Jayawardene,DA Warner,B Lee,2,0,2,[],0,,,22,1,129,104,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,3,5,DPMD Jayawardene,DA Warner,B Lee,4,0,4,[],0,,,26,1,129,103,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,3,6,DPMD Jayawardene,DA Warner,B Lee,0,0,0,[],0,,,26,1,129,102,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,4,1,DA Warner,DPMD Jayawardene,JH Kallis,0,0,0,[],0,,,26,1,129,101,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,4,2,DA Warner,DPMD Jayawardene,JH Kallis,4,0,4,[],0,,,30,1,129,100,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,4,3,DA Warner,DPMD Jayawardene,JH Kallis,0,0,0,[],0,,,30,1,129,99,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,4,4,DA Warner,DPMD Jayawardene,JH Kallis,0,0,0,[],0,,,30,1,129,98,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,4,5,DA Warner,DPMD Jayawardene,JH Kallis,4,0,4,[],0,,,34,1,129,97,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,4,6,DA Warner,DPMD Jayawardene,JH Kallis,0,0,0,[],0,,,34,1,129,96,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,5,1,DPMD Jayawardene,DA Warner,L Balaji,4,0,4,[],0,,,38,1,129,95,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,5,2,DPMD Jayawardene,DA Warner,L Balaji,0,0,0,[],0,,,38,1,129,94,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,5,3,DPMD Jayawardene,DA Warner,L Balaji,1,0,1,[],0,,,39,1,129,93,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,5,4,DA Warner,DPMD Jayawardene,L Balaji,1,0,1,[],0,,,40,1,129,92,Kolkata Knight Riders,1
597998,2013-04-03,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,1,5,5,DPMD Jayawardene,DA Warner,L Balaji,1,0,1,[],0,,,41,1,129,91,Kolkata Knight Riders,1
