Match ID,Date,Venue,Bat First,Bat Second,Innings,Over,Ball,Batter,Non Striker,Bowler,Batter Runs,Extra Runs,Runs From Ball,Extra Type,Wicket,Method,Player Out,Innings Runs,Innings Wickets,Target Score,Balls Remaining,Winner,Valid Ball
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,1,1,ST Jayasuriya,SR Tendulkar,MS Gony,1,0,1,[],0,,,1,0,166,119,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,1,2,SR Tendulkar,ST Jayasuriya,MS Gony,0,0,0,[],0,,,1,0,166,118,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,1,3,SR Tendulkar,ST Jayasuriya,MS Gony,0,0,0,[],0,,,1,0,166,117,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,1,4,SR Tendulkar,ST Jayasuriya,MS Gony,1,0,1,[],0,,,2,0,166,116,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,1,5,ST Jayasuriya,SR Tendulkar,MS Gony,0,0,0,[],0,,,2,0,166,115,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,1,6,ST Jayasuriya,SR Tendulkar,MS Gony,1,0,1,[],0,,,3,0,166,114,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,2,1,ST Jayasuriya,SR Tendulkar,T Thushara,0,1,1,['legbyes'],0,,,4,0,166,113,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,2,2,SR Tendulkar,ST Jayasuriya,T Thushara,0,0,0,[],0,,,4,0,166,112,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,2,3,SR Tendulkar,ST Jayasuriya,T Thushara,1,0,1,[],0,,,5,0,166,111,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,2,4,ST Jayasuriya,SR Tendulkar,T Thushara,4,0,4,[],0,,,9,0,166,110,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,2,5,ST Jayasuriya,SR Tendulkar,T Thushara,1,0,1,[],0,,,10,0,166,109,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,2,6,SR Tendulkar,ST Jayasuriya,T Thushara,0,0,0,[],0,,,10,0,166,108,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,3,1,ST Jayasuriya,SR Tendulkar,MS Gony,1,0,1,[],0,,,11,0,166,107,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,3,2,SR Tendulkar,ST Jayasuriya,MS Gony,4,0,4,[],0,,,15,0,166,106,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,3,3,SR Tendulkar,ST Jayasuriya,MS Gony,0,0,0,[],0,,,15,0,166,105,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,3,4,SR Tendulkar,ST Jayasuriya,MS Gony,1,0,1,[],0,,,16,0,166,104,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,3,5,ST Jayasuriya,SR Tendulkar,MS Gony,0,0,0,[],0,,,16,0,166,103,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,3,6,ST Jayasuriya,SR Tendulkar,MS Gony,4,0,4,[],0,,,20,0,166,102,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,4,1,SR Tendulkar,ST Jayasuriya,T Thushara,1,0,1,[],0,,,21,0,166,101,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,4,2,ST Jayasuriya,SR Tendulkar,T Thushara,0,0,0,[],0,,,21,0,166,100,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,4,3,ST Jayasuriya,SR Tendulkar,T Thushara,4,0,4,[],0,,,25,0,166,99,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,4,4,ST Jayasuriya,SR Tendulkar,T Thushara,1,0,1,[],0,,,26,0,166,98,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,4,5,SR Tendulkar,ST Jayasuriya,T Thushara,0,0,0,[],0,,,26,0,166,97,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,4,6,SR Tendulkar,ST Jayasuriya,T Thushara,1,0,1,[],0,,,27,0,166,96,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,5,1,SR Tendulkar,ST Jayasuriya,A Flintoff,1,0,1,[],0,,,28,0,166,95,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,5,2,ST Jayasuriya,SR Tendulkar,A Flintoff,0,0,0,[],0,,,28,0,166,94,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,5,3,ST Jayasuriya,SR Tendulkar,A Flintoff,4,0,4,[],0,,,32,0,166,93,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,5,4,ST Jayasuriya,SR Tendulkar,A Flintoff,1,0,1,[],0,,,33,0,166,92,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,5,5,SR Tendulkar,ST Jayasuriya,A Flintoff,0,0,0,[],0,,,33,0,166,91,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,5,6,SR Tendulkar,ST Jayasuriya,A Flintoff,2,0,2,[],0,,,35,0,166,90,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,6,1,ST Jayasuriya,SR Tendulkar,T Thushara,0,0,0,[],0,,,35,0,166,89,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,6,2,ST Jayasuriya,SR Tendulkar,T Thushara,4,0,4,[],0,,,39,0,166,88,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,6,3,ST Jayasuriya,SR Tendulkar,T Thushara,0,0,0,[],0,,,39,0,166,87,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,6,4,ST Jayasuriya,SR Tendulkar,T Thushara,0,0,0,[],0,,,39,0,166,86,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,6,5,ST Jayasuriya,SR Tendulkar,T Thushara,0,0,0,[],1,caught,ST Jayasuriya,39,1,166,85,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,6,6,S Dhawan,SR Tendulkar,T Thushara,1,0,1,[],0,,,40,1,166,84,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,7,1,S Dhawan,SR Tendulkar,JDP Oram,0,0,0,[],0,,,40,1,166,83,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,7,2,S Dhawan,SR Tendulkar,JDP Oram,1,0,1,[],0,,,41,1,166,82,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,7,3,SR Tendulkar,S Dhawan,JDP Oram,1,0,1,[],0,,,42,1,166,81,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,7,4,S Dhawan,SR Tendulkar,JDP Oram,1,0,1,[],0,,,43,1,166,80,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,7,5,SR Tendulkar,S Dhawan,JDP Oram,1,0,1,[],0,,,44,1,166,79,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,7,6,S Dhawan,SR Tendulkar,JDP Oram,1,0,1,[],0,,,45,1,166,78,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,8,1,S Dhawan,SR Tendulkar,Joginder Sharma,0,0,0,[],0,,,45,1,166,77,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,8,2,S Dhawan,SR Tendulkar,Joginder Sharma,1,0,1,[],0,,,46,1,166,76,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,8,3,SR Tendulkar,S Dhawan,Joginder Sharma,1,0,1,[],0,,,47,1,166,75,Mumbai Indians,1
392181,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,1,8,4,S Dhawan,SR Tendulkar,Joginder Sharma,1,0,1,[],0,,,48,1,166,74,Mumbai Indians,1
