Match ID,Date,Venue,Bat First,Bat Second,Innings,Over,Ball,Batter,Non Striker,Bowler,Batter Runs,Extra Runs,Runs From Ball,Extra Type,Wicket,Method,Player Out,Innings Runs,Innings Wickets,Target Score,Balls Remaining,Winner,Valid Ball
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,1,1,RD Gaikwad,DP Conway,UT Yadav,0,1,1,['noballs'],0,,,1,0,132,120,Kolkata Knight Riders,0
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,1,1,RD Gaikwad,DP Conway,UT Yadav,0,0,0,[],0,,,1,0,132,119,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,1,2,RD Gaikwad,DP Conway,UT Yadav,0,1,1,['wides'],0,,,2,0,132,119,Kolkata Knight Riders,0
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,1,2,RD Gaikwad,DP Conway,UT Yadav,0,0,0,[],0,,,2,0,132,118,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,1,3,RD Gaikwad,DP Conway,UT Yadav,0,0,0,[],1,caught,RD Gaikwad,2,1,132,117,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,1,4,RV Uthappa,DP Conway,UT Yadav,0,1,1,['wides'],0,,,3,1,132,117,Kolkata Knight Riders,0
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,1,4,RV Uthappa,DP Conway,UT Yadav,0,0,0,[],0,,,3,1,132,116,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,1,5,RV Uthappa,DP Conway,UT Yadav,0,0,0,[],0,,,3,1,132,115,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,1,6,RV Uthappa,DP Conway,UT Yadav,0,0,0,[],0,,,3,1,132,114,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,2,1,DP Conway,RV Uthappa,Shivam Mavi,0,0,0,[],0,,,3,1,132,113,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,2,2,DP Conway,RV Uthappa,Shivam Mavi,0,0,0,[],0,,,3,1,132,112,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,2,3,DP Conway,RV Uthappa,Shivam Mavi,1,0,1,[],0,,,4,1,132,111,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,2,4,RV Uthappa,DP Conway,Shivam Mavi,4,0,4,[],0,,,8,1,132,110,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,2,5,RV Uthappa,DP Conway,Shivam Mavi,0,0,0,[],0,,,8,1,132,109,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,2,6,RV Uthappa,DP Conway,Shivam Mavi,0,0,0,[],0,,,8,1,132,108,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,3,1,DP Conway,RV Uthappa,UT Yadav,1,0,1,[],0,,,9,1,132,107,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,3,2,RV Uthappa,DP Conway,UT Yadav,6,0,6,[],0,,,15,1,132,106,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,3,3,RV Uthappa,DP Conway,UT Yadav,0,0,0,[],0,,,15,1,132,105,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,3,4,RV Uthappa,DP Conway,UT Yadav,0,0,0,[],0,,,15,1,132,104,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,3,5,RV Uthappa,DP Conway,UT Yadav,1,0,1,[],0,,,16,1,132,103,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,3,6,DP Conway,RV Uthappa,UT Yadav,0,0,0,[],0,,,16,1,132,102,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,4,1,RV Uthappa,DP Conway,Shivam Mavi,1,0,1,[],0,,,17,1,132,101,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,4,2,DP Conway,RV Uthappa,Shivam Mavi,0,0,0,[],0,,,17,1,132,100,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,4,3,DP Conway,RV Uthappa,Shivam Mavi,1,0,1,[],0,,,18,1,132,99,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,4,4,RV Uthappa,DP Conway,Shivam Mavi,6,0,6,[],0,,,24,1,132,98,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,4,5,RV Uthappa,DP Conway,Shivam Mavi,0,0,0,[],0,,,24,1,132,97,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,4,6,RV Uthappa,DP Conway,Shivam Mavi,4,0,4,[],0,,,28,1,132,96,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,5,1,DP Conway,RV Uthappa,UT Yadav,0,0,0,[],1,caught,DP Conway,28,2,132,95,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,5,2,AT Rayudu,RV Uthappa,UT Yadav,0,0,0,[],0,,,28,2,132,94,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,5,3,AT Rayudu,RV Uthappa,UT Yadav,0,0,0,[],0,,,28,2,132,93,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,5,4,AT Rayudu,RV Uthappa,UT Yadav,0,0,0,[],0,,,28,2,132,92,Kolkata Knight Riders,1
1304047,2022-03-26,Wankhede Stadium,Chennai Super Kings,Kolkata Knight Riders,1,5,5,AT Rayudu,RV Uthappa,UT Yadav,1,0,1,[],0,,,29,2,132,91,Kolkata Knight Riders,1
