Match ID,Date,Venue,Bat First,Bat Second,Innings,Over,Ball,Batter,Non Striker,Bowler,Batter Runs,Extra Runs,Runs From Ball,Extra Type,Wicket,Method,Player Out,Innings Runs,Innings Wickets,Target Score,Balls Remaining,Winner,Valid Ball
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,1,1,RG Sharma,Q de Kock,DL Chahar,4,0,4,[],0,,,4,0,163,119,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,1,2,RG Sharma,Q de Kock,DL Chahar,1,0,1,[],0,,,5,0,163,118,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,1,3,Q de Kock,RG Sharma,DL Chahar,2,0,2,[],0,,,7,0,163,117,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,1,4,Q de Kock,RG Sharma,DL Chahar,4,0,4,[],0,,,11,0,163,116,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,1,5,Q de Kock,RG Sharma,DL Chahar,0,0,0,[],0,,,11,0,163,115,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,1,6,Q de Kock,RG Sharma,DL Chahar,1,0,1,[],0,,,12,0,163,114,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,2,1,Q de Kock,RG Sharma,SM Curran,0,0,0,[],0,,,12,0,163,113,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,2,2,Q de Kock,RG Sharma,SM Curran,0,0,0,[],0,,,12,0,163,112,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,2,3,Q de Kock,RG Sharma,SM Curran,1,0,1,[],0,,,13,0,163,111,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,2,4,RG Sharma,Q de Kock,SM Curran,4,0,4,[],0,,,17,0,163,110,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,2,5,RG Sharma,Q de Kock,SM Curran,1,0,1,[],0,,,18,0,163,109,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,2,6,Q de Kock,RG Sharma,SM Curran,1,0,1,[],0,,,19,0,163,108,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,3,1,Q de Kock,RG Sharma,DL Chahar,1,0,1,[],0,,,20,0,163,107,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,3,2,RG Sharma,Q de Kock,DL Chahar,0,0,0,[],0,,,20,0,163,106,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,3,3,RG Sharma,Q de Kock,DL Chahar,0,0,0,[],0,,,20,0,163,105,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,3,4,RG Sharma,Q de Kock,DL Chahar,1,0,1,[],0,,,21,0,163,104,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,3,5,Q de Kock,RG Sharma,DL Chahar,4,0,4,[],0,,,25,0,163,103,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,3,6,Q de Kock,RG Sharma,DL Chahar,2,0,2,[],0,,,27,0,163,102,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,4,1,RG Sharma,Q de Kock,L Ngidi,1,0,1,[],0,,,28,0,163,101,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,4,2,Q de Kock,RG Sharma,L Ngidi,4,0,4,[],0,,,32,0,163,100,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,4,3,Q de Kock,RG Sharma,L Ngidi,2,0,2,[],0,,,34,0,163,99,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,4,4,Q de Kock,RG Sharma,L Ngidi,0,1,1,['wides'],0,,,35,0,163,99,Chennai Super Kings,0
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,4,4,Q de Kock,RG Sharma,L Ngidi,4,0,4,[],0,,,39,0,163,98,Chennai Super Kings,1
1216492,2020-09-19,Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1,4,5,Q de Kock,RG Sharma,L Ngidi,0,1,1,['wides'],0,,,40,0,163,98,Chennai Super Kings,0
