Match ID,Date,Venue,Bat First,Bat Second,Innings,Over,Ball,Batter,Non Striker,Bowler,Batter Runs,Extra Runs,Runs From Ball,Extra Type,Wicket,Method,Player Out,Innings Runs,Innings Wickets,Target Score,Balls Remaining,Winner,Valid Ball
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,1,1,RG Sharma,AJ Finch,UT Yadav,0,0,0,[],0,,,0,0,169,119,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,1,2,RG Sharma,AJ Finch,UT Yadav,1,0,1,[],0,,,1,0,169,118,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,1,3,AJ Finch,RG Sharma,UT Yadav,1,0,1,[],0,,,2,0,169,117,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,1,4,RG Sharma,AJ Finch,UT Yadav,1,0,1,[],0,,,3,0,169,116,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,1,5,AJ Finch,RG Sharma,UT Yadav,0,1,1,['legbyes'],0,,,4,0,169,115,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,1,6,RG Sharma,AJ Finch,UT Yadav,0,0,0,[],0,,,4,0,169,114,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,2,1,AJ Finch,RG Sharma,M Morkel,4,0,4,[],0,,,8,0,169,113,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,2,2,AJ Finch,RG Sharma,M Morkel,0,0,0,[],0,,,8,0,169,112,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,2,3,AJ Finch,RG Sharma,M Morkel,0,0,0,[],1,caught,AJ Finch,8,1,169,111,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,2,4,RG Sharma,AP Tare,M Morkel,0,0,0,[],0,,,8,1,169,110,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,2,5,RG Sharma,AP Tare,M Morkel,0,0,0,[],0,,,8,1,169,109,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,2,6,RG Sharma,AP Tare,M Morkel,1,0,1,[],0,,,9,1,169,108,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,3,1,RG Sharma,AP Tare,UT Yadav,4,0,4,[],0,,,13,1,169,107,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,3,2,RG Sharma,AP Tare,UT Yadav,0,0,0,[],0,,,13,1,169,106,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,3,3,RG Sharma,AP Tare,UT Yadav,0,0,0,[],0,,,13,1,169,105,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,3,4,RG Sharma,AP Tare,UT Yadav,4,0,4,[],0,,,17,1,169,104,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,3,5,RG Sharma,AP Tare,UT Yadav,0,0,0,[],0,,,17,1,169,103,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,3,6,RG Sharma,AP Tare,UT Yadav,4,0,4,[],0,,,21,1,169,102,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,4,1,AP Tare,RG Sharma,M Morkel,0,0,0,[],0,,,21,1,169,101,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,4,2,AP Tare,RG Sharma,M Morkel,4,0,4,[],0,,,25,1,169,100,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,4,3,AP Tare,RG Sharma,M Morkel,1,0,1,[],0,,,26,1,169,99,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,4,4,RG Sharma,AP Tare,M Morkel,0,0,0,[],0,,,26,1,169,98,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,4,5,RG Sharma,AP Tare,M Morkel,1,0,1,[],0,,,27,1,169,97,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,4,6,AP Tare,RG Sharma,M Morkel,1,0,1,[],0,,,28,1,169,96,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,5,1,AP Tare,RG Sharma,Shakib Al Hasan,1,0,1,[],0,,,29,1,169,95,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,5,2,RG Sharma,AP Tare,Shakib Al Hasan,0,0,0,[],0,,,29,1,169,94,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,5,3,RG Sharma,AP Tare,Shakib Al Hasan,6,0,6,[],0,,,35,1,169,93,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,5,4,RG Sharma,AP Tare,Shakib Al Hasan,1,0,1,[],0,,,36,1,169,92,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,5,5,AP Tare,RG Sharma,Shakib Al Hasan,0,0,0,[],0,,,36,1,169,91,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,5,6,AP Tare,RG Sharma,Shakib Al Hasan,0,1,1,['wides'],0,,,37,1,169,91,Kolkata Knight Riders,0
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,5,6,AP Tare,RG Sharma,Shakib Al Hasan,0,0,0,[],1,caught,AP Tare,37,2,169,90,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,6,1,AT Rayudu,RG Sharma,M Morkel,0,0,0,[],0,,,37,2,169,89,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,6,2,AT Rayudu,RG Sharma,M Morkel,0,0,0,[],1,caught,AT Rayudu,37,3,169,88,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,6,3,CJ Anderson,RG Sharma,M Morkel,0,0,0,[],0,,,37,3,169,87,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,6,4,CJ Anderson,RG Sharma,M Morkel,0,0,0,[],0,,,37,3,169,86,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,6,5,CJ Anderson,RG Sharma,M Morkel,0,0,0,[],0,,,37,3,169,85,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,6,6,CJ Anderson,RG Sharma,M Morkel,0,0,0,[],0,,,37,3,169,84,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,7,1,RG Sharma,CJ Anderson,SP Narine,4,0,4,[],0,,,41,3,169,83,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,7,2,RG Sharma,CJ Anderson,SP Narine,0,0,0,[],0,,,41,3,169,82,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,7,3,RG Sharma,CJ Anderson,SP Narine,0,0,0,[],0,,,41,3,169,81,Kolkata Knight Riders,1
829705,2015-04-08,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,1,7,4,RG Sharma,CJ Anderson,SP Narine,1,0,1,[],0,,,42,3,169,80,Kolkata Knight Riders,1
